"__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Category","CategoryString","ComputerName","Data","EventCode","EventIdentifier","EventType","InsertionStrings","Logfile","Message","RecordNumber","SourceName","TimeGenerated","TimeWritten","Type","User","Scope","Path","Options","ClassPath","Properties","SystemProperties","Qualifiers","Site","Container"
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=103",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=103",0,,WIN-816Q4DPV45U,,7045,1073748869,3,System.String[],System,"Службу в системі інстальовано.

Назва служби: Realtek Audio Service
Ім'я файлу служби: ""C:\Program Files\Realtek\Audio\HDA\RtkAudioService64.exe""
Тип служби: сервіс режиму користувача
Тип запуску служби: автоматичний запуск
Обліковий запис служби: LocalSystem",103,Service Control Manager,20190530153227.096354-000,20190530153227.096354-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=103",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=102",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=102",7005,,WIN-816Q4DPV45U,,20003,20003,3,System.String[],System,Driver Management has concluded the process to add Service IntcAzAudAddService for Device Instance ID HDAUDIO\FUNC_01&VEN_10EC&DEV_0256&SUBSYS_10280798&REV_1000\4&26C3247F&0&0001 with the following status: 0.,102,Microsoft-Windows-UserPnp,20190530153225.498086-000,20190530153225.498086-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=102",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=101",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=101",0,,WIN-816Q4DPV45U,,7045,1073748869,3,System.String[],System,"Службу в системі інстальовано.

Назва служби: Service for Realtek HD Audio (WDM)
Ім'я файлу служби: \SystemRoot\system32\drivers\RTKVHD64.sys
Тип служби: драйвер режиму ядра
Тип запуску служби: запит про запуск
Обліковий запис служби: ",101,Service Control Manager,20190530153225.495239-000,20190530153225.495239-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=101",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=100",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=100",7005,,WIN-816Q4DPV45U,,20001,20001,3,System.String[],System,Driver Management concluded the process to install driver netwtw04.inf_amd64_c53ef67295f6f731 for Device Instance ID PCI\VEN_8086&DEV_3165&SUBSYS_44108086&REV_79\4&D2449FF&0&00E5 with the following status: 0x0.,100,Microsoft-Windows-UserPnp,20190530153222.343265-000,20190530153222.343265-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=100",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=99",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=99",0,,WIN-816Q4DPV45U,,10001,10001,3,System.String[],System,"Модуль розширюваності WLAN запущено.

Шлях до модуля: C:\WINDOWS\system32\IntelWifiIhv04.dll
",99,Microsoft-Windows-WLAN-AutoConfig,20190530153220.721658-000,20190530153220.721658-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=99",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=98",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=98",0,,WIN-816Q4DPV45U,System.Byte[],7010,1073748834,3,System.String[],System,7010 - driver enabled (miniport init),98,Netwtw04,20190530153220.637030-000,20190530153220.637030-000,Information,,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=98",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=97",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=97",0,,WIN-816Q4DPV45U,System.Byte[],7001,1073748825,3,System.String[],System,7001 - 11d Location MCC value (WRDD),97,Netwtw04,20190530153220.574531-000,20190530153220.574531-000,Information,,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=97",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=96",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=96",0,,WIN-816Q4DPV45U,System.Byte[],7036,1073748860,3,System.String[],System,The \Device\NDMP1 service entered the Intel(R) Dual Band Wireless-AC 3165 state.,96,Netwtw04,20190530153220.527666-000,20190530153220.527666-000,Information,,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=96",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=95",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=95",7005,,WIN-816Q4DPV45U,,20003,20003,3,System.String[],System,Driver Management has concluded the process to add Service vwifibus for Device Instance ID PCI\VEN_8086&DEV_3165&SUBSYS_44108086&REV_79\4&D2449FF&0&00E5 with the following status: 0.,95,Microsoft-Windows-UserPnp,20190530153220.240375-000,20190530153220.240375-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=95",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=94",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=94",7005,,WIN-816Q4DPV45U,,20003,20003,3,System.String[],System,Driver Management has concluded the process to add Service Netwtw04 for Device Instance ID PCI\VEN_8086&DEV_3165&SUBSYS_44108086&REV_79\4&D2449FF&0&00E5 with the following status: 0.,94,Microsoft-Windows-UserPnp,20190530153220.237202-000,20190530153220.237202-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=94",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=93",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=93",0,,WIN-816Q4DPV45U,,7045,1073748869,3,System.String[],System,"Службу в системі інстальовано.

Назва служби: Intel(R) Wireless Adapter Driver for Windows 10 - 64 Bit
Ім'я файлу служби: \SystemRoot\system32\DRIVERS\Netwtw04.sys
Тип служби: драйвер режиму ядра
Тип запуску служби: запит про запуск
Обліковий запис служби: ",93,Service Control Manager,20190530153220.230862-000,20190530153220.230862-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=93",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=92",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=92",10,,WIN-816Q4DPV45U,,12,12,3,System.String[],System,Process C:\Windows\System32\WUDFHost.exe (process ID:3556) reset policy scheme from {381B4222-F694-41F0-9685-FF5BB260DF2E} to {381B4222-F694-41F0-9685-FF5BB260DF2E},92,Microsoft-Windows-UserModePowerService,20190530153219.536047-000,20190530153219.536047-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=92",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=91",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=91",10,,WIN-816Q4DPV45U,,12,12,3,System.String[],System,Process C:\Windows\System32\WUDFHost.exe (process ID:3556) reset policy scheme from {381B4222-F694-41F0-9685-FF5BB260DF2E} to {381B4222-F694-41F0-9685-FF5BB260DF2E},91,Microsoft-Windows-UserModePowerService,20190530153219.523811-000,20190530153219.523811-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=91",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=90",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=90",10,,WIN-816Q4DPV45U,,12,12,3,System.String[],System,Process C:\Windows\System32\WUDFHost.exe (process ID:3556) reset policy scheme from {381B4222-F694-41F0-9685-FF5BB260DF2E} to {381B4222-F694-41F0-9685-FF5BB260DF2E},90,Microsoft-Windows-UserModePowerService,20190530153219.467410-000,20190530153219.467410-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=90",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=89",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=89",7005,,WIN-816Q4DPV45U,,20001,20001,3,System.String[],System,Driver Management concluded the process to install driver dptf_cpu.inf_amd64_3b3014db38f15cb0 for Device Instance ID PCI\VEN_8086&DEV_1903&SUBSYS_07981028&REV_05\3&11583659&0&20 with the following status: 0x0.,89,Microsoft-Windows-UserPnp,20190530153219.460552-000,20190530153219.460552-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=89",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=88",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=88",0,,WIN-816Q4DPV45U,,7045,1073748869,3,System.String[],System,"Службу в системі інстальовано.

Назва служби: dptf_cpu
Ім'я файлу служби: \SystemRoot\System32\drivers\dptf_cpu.sys
Тип служби: драйвер режиму ядра
Тип запуску служби: запит про запуск
Обліковий запис служби: ",88,Service Control Manager,20190530153219.085922-000,20190530153219.085922-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=88",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=87",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=87",7005,,WIN-816Q4DPV45U,,20001,20001,3,System.String[],System,Driver Management concluded the process to install driver ki125170.inf_amd64_b4d72b8af850c069 for Device Instance ID PCI\VEN_8086&DEV_591B&SUBSYS_07981028&REV_04\3&11583659&0&10 with the following status: 0x0.,87,Microsoft-Windows-UserPnp,20190530153219.053792-000,20190530153219.053792-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=87",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=86",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=86",7005,,WIN-816Q4DPV45U,,20003,20003,3,System.String[],System,Driver Management has concluded the process to add Service igfxCUIService2.0.0.0 for Device Instance ID PCI\VEN_8086&DEV_591B&SUBSYS_07981028&REV_04\3&11583659&0&10 with the following status: 0.,86,Microsoft-Windows-UserPnp,20190530153218.349359-000,20190530153218.349359-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=86",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=85",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=85",0,,WIN-816Q4DPV45U,,7045,1073748869,3,System.String[],System,"Службу в системі інстальовано.

Назва служби: Intel(R) HD Graphics Control Panel Service
Ім'я файлу служби: %SystemRoot%\System32\DriverStore\FileRepository\ki125170.inf_amd64_b4d72b8af850c069\igfxCUIService.exe
Тип служби: сервіс режиму користувача
Тип запуску служби: автоматичний запуск
Обліковий запис служби: LocalSystem",85,Service Control Manager,20190530153218.333510-000,20190530153218.333510-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=85",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
